id,accepts_marketing,created_at,gender,first_name,last_name,email,phone_number,tax_exempt,order_count,total_spend,country,verified_email,new_vs_repeat,state
2698,no,2022-02-09,male,Anthony,Obrien,anthonyobrien@fakeshopify.com,(684)136-3297x04121,yes,6,664.4737069053878,Saint Barthelemy,no,repeat,OR
2699,no,2022-02-12,male,David,Villegas,davidvillegas@fakeshopify.com,(745)439-3738x2923,no,5,547.6229953321813,Cuba,yes,repeat,CA
2700,no,2022-04-09,male,Ryan,Mcintosh,ryanmcintosh@fakeshopify.com,+1-321-228-9609x33646,no,9,1074.6254420780897,Trinidad and Tobago,yes,repeat,OR
2701,no,2022-05-02,male,Richard,Stevens,richardstevens@fakeshopify.com,001-664-998-5610x6128,yes,9,1069.8571641078809,Luxembourg,yes,repeat,TX
2702,yes,2022-01-31,male,Stephen,Harvey,stephenharvey@fakeshopify.com,022-009-6502x31050,no,6,466.98733165771296,United Arab Emirates,no,repeat,TX
2703,no,2022-04-15,female,Susan,Ward,susanward@fakeshopify.com,001-885-986-7839x375,no,6,461.8341280230751,Bangladesh,no,repeat,NY
2704,no,2022-03-16,male,Jacob,Pineda,jacobpineda@fakeshopify.com,170.351.4350,no,3,234.56789877253325,Brazil,yes,repeat,NY
2705,yes,2022-03-08,female,Kim,Bruce,kimbruce@fakeshopify.com,295.389.0128x62057,no,5,440.6129133634415,Togo,yes,repeat,CA
2706,no,2022-04-27,male,Javier,Gallagher,javiergallagher@fakeshopify.com,001-656-754-7035x81468,no,1,136.06211769827306,French Polynesia,yes,new,NJ
2707,yes,2022-01-16,male,Jeremy,Rodriguez,jeremyrodriguez@fakeshopify.com,388.695.2234,no,6,336.066432763648,Nigeria,yes,repeat,MA
2708,yes,2022-02-01,female,Ashley,Knight,ashleyknight@fakeshopify.com,(124)875-6344x8175,no,0,0,Egypt,no,new,CA
2709,yes,2022-02-12,male,Jason,Alexander,jasonalexander@fakeshopify.com,001-940-204-9122x764,no,5,606.6385426936478,Costa Rica,no,repeat,NY
2710,yes,2022-02-12,male,Cameron,Morton,cameronmorton@fakeshopify.com,522-056-0094,yes,1,281.85697155030124,Bulgaria,no,new,CA
2711,yes,2022-01-22,male,Jacob,Long,jacoblong@fakeshopify.com,(911)815-7173,yes,9,931.3780346474828,Lebanon,no,repeat,NY
2712,yes,2022-01-29,female,Amber,Houston,amberhouston@fakeshopify.com,891-869-5625,yes,1,63.191883432169305,Saint Helena,yes,new,NJ
2713,no,2022-05-06,female,Kathy,Williams,kathywilliams@fakeshopify.com,3045694600,no,8,781.0088263319826,Zimbabwe,yes,repeat,NJ
2714,no,2022-04-22,female,Holly,Dudley,hollydudley@fakeshopify.com,158.386.0839x273,yes,8,888.4873159305821,Ethiopia,yes,repeat,NY
2715,no,2022-01-09,female,Anne,Little,annelittle@fakeshopify.com,218-041-4226x4467,yes,6,706.8899917919632,Qatar,yes,repeat,TX
2716,no,2022-03-24,female,Amber,Alexander,amberalexander@fakeshopify.com,440-229-7209x692,no,0,0,Burkina Faso,yes,new,NJ
2717,yes,2022-05-09,male,Michael,Allen,michaelallen@fakeshopify.com,108-053-1777,no,3,328.229582612872,Bahamas,no,repeat,TX
2718,yes,2022-01-14,male,Robert,Osborn,robertosborn@fakeshopify.com,(820)470-7187x29846,no,2,168.02409001252894,Eritrea,no,repeat,NY
2719,no,2022-04-02,male,Christian,Richardson,christianrichardson@fakeshopify.com,537-210-9423x97885,yes,3,156.69396014842084,Zimbabwe,no,repeat,TX
2720,no,2022-01-25,female,Nancy,Bishop,nancybishop@fakeshopify.com,746.500.9642,yes,9,778.7007182475598,Australia,no,repeat,CA
2721,no,2022-02-03,female,Rhonda,Perkins,rhondaperkins@fakeshopify.com,+1-584-368-5454,yes,7,741.1001879390815,Guernsey,yes,repeat,CA
2722,no,2022-05-07,female,Melissa,Henderson,melissahenderson@fakeshopify.com,+1-819-204-0642x77637,yes,7,449.4254994793303,Ukraine,no,repeat,NJ
2723,no,2022-04-19,female,Julie,Lopez,julielopez@fakeshopify.com,(910)144-9213x007,yes,7,434.623758018307,Mauritania,yes,repeat,OR
2724,yes,2022-01-18,male,Adam,Davis,adamdavis@fakeshopify.com,2127230411,yes,1,135.35866646606212,Mayotte,yes,new,MA
2725,yes,2022-02-14,male,Sean,Smith,seansmith@fakeshopify.com,001-776-947-2361,yes,6,349.61803649421347,United Kingdom,no,repeat,MA
2726,no,2022-02-12,male,Charles,Bauer,charlesbauer@fakeshopify.com,814-494-3028x579,yes,3,260.8827633266146,Trinidad and Tobago,no,repeat,NJ
2727,no,2022-02-27,female,Bridget,Morris,bridgetmorris@fakeshopify.com,(335)329-6024,yes,4,771.8021845525566,Mauritania,yes,repeat,OR
2728,no,2022-04-27,male,Andrew,Nelson,andrewnelson@fakeshopify.com,+1-928-142-3103x79855,no,6,406.52875609983323,Malaysia,no,repeat,NY
2729,yes,2022-03-03,female,Melinda,Payne,melindapayne@fakeshopify.com,(865)383-8774,yes,6,538.9652668222175,Belgium,yes,repeat,MA
2730,no,2022-02-04,male,Jeremy,Herrera,jeremyherrera@fakeshopify.com,413.358.9841x6263,yes,5,352.24007759049863,Senegal,yes,repeat,TX
2731,yes,2022-05-14,female,Karen,Rodriguez,karenrodriguez@fakeshopify.com,256-514-0728x6937,yes,9,1004.9368588756987,Niger,yes,repeat,MA
2732,no,2022-01-07,male,Jeremy,Howard,jeremyhoward@fakeshopify.com,467-549-9533,yes,2,327.64978951470357,Mali,yes,repeat,OR
2733,yes,2022-01-29,male,Zachary,Rhodes,zacharyrhodes@fakeshopify.com,562.696.7835x486,no,2,63.83245161074076,Azerbaijan,no,repeat,OR
2734,no,2022-05-19,male,Jeffery,Pollard,jefferypollard@fakeshopify.com,+1-430-733-2415,yes,8,813.6423849813897,Bermuda,no,repeat,MA
2735,yes,2022-03-15,male,Daniel,Everett,danieleverett@fakeshopify.com,+1-364-104-8650,yes,4,626.4068001593291,Marshall Islands,yes,repeat,NY
2736,yes,2022-01-13,male,Alexander,Wilson,alexanderwilson@fakeshopify.com,872.270.8990,yes,7,780.7772101430073,Trinidad and Tobago,no,repeat,MA
2737,yes,2022-04-28,female,Ashley,Chapman,ashleychapman@fakeshopify.com,(364)143-2172,no,5,640.0991578922309,Svalbard & Jan Mayen Islands,yes,repeat,MA
2738,no,2022-01-06,female,Kayla,Prince,kaylaprince@fakeshopify.com,001-900-098-5306x4596,no,7,767.9924382958866,Macao,no,repeat,CA
2739,yes,2022-05-14,female,Annette,Medina,annettemedina@fakeshopify.com,+1-039-208-5859x08598,yes,3,200.20465866470582,Bahrain,yes,repeat,OR
2740,no,2022-01-26,female,Erica,Pope,ericapope@fakeshopify.com,157.155.6072x27263,yes,6,787.6540167700011,Bangladesh,yes,repeat,OR
2741,no,2022-05-04,female,Andrea,Ortiz,andreaortiz@fakeshopify.com,414-977-1785,no,7,675.2124079456648,Yemen,yes,repeat,TX
2742,no,2022-03-01,female,Emily,Holden,emilyholden@fakeshopify.com,001-356-508-0048,yes,4,459.1816842955093,Holy See (Vatican City State),no,repeat,MA
2743,no,2022-03-11,female,Sherri,Smith,sherrismith@fakeshopify.com,125-825-0409x2955,no,4,375.9913737455627,French Southern Territories,yes,repeat,NJ
2744,yes,2022-03-26,female,Jessica,Choi,jessicachoi@fakeshopify.com,(445)934-9979x44071,yes,6,728.1331554711411,Spain,no,repeat,OR
2745,no,2022-01-27,female,Tina,Lucas,tinalucas@fakeshopify.com,357.080.0072x73112,yes,7,704.3865770359364,Martinique,no,repeat,TX
2746,no,2022-02-19,female,Diana,Graves,dianagraves@fakeshopify.com,+1-996-573-0927x97753,yes,0,0,Bangladesh,no,new,TX
2747,no,2022-03-24,female,Stephanie,Stone,stephaniestone@fakeshopify.com,+1-545-893-7234x453,yes,7,364.9632595278151,Kiribati,yes,repeat,OR
2748,no,2022-01-09,female,Cassidy,Stevens,cassidystevens@fakeshopify.com,6558524974,yes,9,1031.3084880068232,Seychelles,yes,repeat,NY
2749,no,2022-05-10,female,Marilyn,Doyle,marilyndoyle@fakeshopify.com,+1-995-167-4095x3522,no,0,0,Papua New Guinea,no,new,NJ
2750,no,2022-02-03,male,Justin,Thomas,justinthomas@fakeshopify.com,001-558-853-3857x66938,yes,1,348.91508901155197,Japan,no,new,OR
2751,no,2022-04-25,female,Robin,Pruitt,robinpruitt@fakeshopify.com,347.955.4223,no,4,536.2920272635233,Serbia,yes,repeat,TX
2752,no,2022-04-20,female,Emily,Perez,emilyperez@fakeshopify.com,(172)828-5085,no,5,525.2553805727478,Haiti,no,repeat,CA
2753,no,2022-02-23,male,Robert,Odonnell,robertodonnell@fakeshopify.com,+1-831-192-7405x43333,yes,1,211.06364085872525,Comoros,yes,new,OR
2754,no,2022-01-14,male,Nicholas,Wilkerson,nicholaswilkerson@fakeshopify.com,(835)097-0292x264,yes,8,974.0961324540095,Isle of Man,no,repeat,OR
2755,no,2022-02-18,male,Joseph,Wilson,josephwilson@fakeshopify.com,218-667-0692x2759,no,8,947.6852615190697,Qatar,yes,repeat,NJ
2756,no,2022-02-25,female,Alicia,Moody,aliciamoody@fakeshopify.com,+1-123-054-8042x506,yes,7,582.259511767216,Solomon Islands,no,repeat,CA
2757,yes,2022-01-25,male,Eric,Kelley,erickelley@fakeshopify.com,281-762-1194x1957,no,7,575.1200050083535,Monaco,yes,repeat,CA
2758,no,2022-05-16,male,James,Stone,jamesstone@fakeshopify.com,001-027-395-4599x32953,no,1,209.57719622246356,Yemen,yes,new,CA
2759,no,2022-05-15,female,Debra,Nelson,debranelson@fakeshopify.com,279.398.6506x155,yes,6,464.18019270059034,Bahrain,no,repeat,OR
2760,no,2022-05-18,female,Tammy,Lawson,tammylawson@fakeshopify.com,166-445-1026x653,no,1,50.31432946322233,Zambia,yes,new,NY
2761,no,2022-03-22,female,Alison,Johnson,alisonjohnson@fakeshopify.com,(100)428-9593x4005,yes,8,969.9753039232795,Eritrea,yes,repeat,MA
2762,no,2022-02-02,male,Stephen,Nguyen,stephennguyen@fakeshopify.com,001-119-146-1617,no,1,130.8290676195115,Ireland,no,new,MA
2763,no,2022-04-12,female,Caitlin,Bailey,caitlinbailey@fakeshopify.com,172-591-0559x1267,no,4,790.5235905113132,Angola,yes,repeat,OR
2764,no,2022-04-09,female,Jasmine,Smith,jasminesmith@fakeshopify.com,491-768-5397x715,no,9,1061.0124184559847,China,no,repeat,NY
2765,no,2022-01-10,male,Ryan,Swanson,ryanswanson@fakeshopify.com,826.544.4926,no,2,107.34518732477873,Cook Islands,no,repeat,OR
2766,no,2022-03-08,female,Susan,Evans,susanevans@fakeshopify.com,801-395-1665x9849,yes,4,732.2301594504542,Reunion,no,repeat,TX
2767,no,2022-01-12,male,Michael,Kent,michaelkent@fakeshopify.com,067.449.5080,no,0,0,Marshall Islands,no,new,NJ
2768,no,2022-04-27,female,Stephanie,Finley,stephaniefinley@fakeshopify.com,240.553.8649x26892,yes,4,534.9619658243282,Jamaica,no,repeat,MA
2769,no,2022-03-02,female,Lori,Zimmerman,lorizimmerman@fakeshopify.com,844.146.3159x50302,no,4,771.1208611306868,Jordan,yes,repeat,CA
2770,no,2022-05-14,male,Rodney,Hicks,rodneyhicks@fakeshopify.com,630.876.6078x669,no,9,983.0777265033279,Slovenia,yes,repeat,OR
2771,no,2022-01-11,female,Bridget,Reynolds,bridgetreynolds@fakeshopify.com,+1-550-997-8638x31433,no,8,870.2847941677073,Pitcairn Islands,no,repeat,CA
2772,yes,2022-04-15,female,Jessica,Wright,jessicawright@fakeshopify.com,607-537-4525x9975,no,7,470.98319154750664,New Zealand,no,repeat,CA
2773,no,2022-04-24,male,Christopher,Singleton,christophersingleton@fakeshopify.com,(568)452-9736,no,1,286.0965344860015,Belgium,no,new,NY
2774,no,2022-05-16,male,Patrick,Stone,patrickstone@fakeshopify.com,5817036191,yes,1,108.09121711558191,Austria,yes,new,TX
2775,no,2022-04-15,male,Dillon,Garcia,dillongarcia@fakeshopify.com,378-343-7624x246,no,0,0,Holy See (Vatican City State),yes,new,NJ
2776,no,2022-01-28,male,Joshua,Madden,joshuamadden@fakeshopify.com,+1-126-199-0598x3066,yes,7,781.0543316136051,Paraguay,yes,repeat,OR
2777,no,2022-05-06,male,Craig,Vaughn,craigvaughn@fakeshopify.com,943-132-5173x0343,no,8,1071.2562979610236,Puerto Rico,yes,repeat,OR
2778,no,2022-01-12,male,James,Clark,jamesclark@fakeshopify.com,(061)866-8833x2399,no,7,531.1479747959633,Belize,yes,repeat,MA
2779,no,2022-02-12,male,Robert,Mendez,robertmendez@fakeshopify.com,948.548.6191x977,no,8,997.2978054570663,Falkland Islands (Malvinas),yes,repeat,NY
2780,yes,2022-04-02,male,Jose,Burgess,joseburgess@fakeshopify.com,628-954-6126x175,no,4,798.8698374072912,Solomon Islands,no,repeat,NY
2781,no,2022-05-06,male,Robert,Suarez,robertsuarez@fakeshopify.com,474-054-7536,no,6,389.49260551311045,Luxembourg,yes,repeat,OR
2782,no,2022-02-24,female,Patricia,Bush,patriciabush@fakeshopify.com,+1-356-320-6934x6996,yes,1,106.83105063294528,Malta,yes,new,MA
2783,yes,2022-02-17,male,Keith,Matthews,keithmatthews@fakeshopify.com,(394)928-6350x0889,no,2,323.867226011702,Oman,no,repeat,OR
2784,yes,2022-02-01,female,Victoria,Johnson,victoriajohnson@fakeshopify.com,(072)638-2235x8957,yes,6,678.2266890784164,Tunisia,yes,repeat,MA
2785,no,2022-03-23,male,Eric,Allen,ericallen@fakeshopify.com,162-302-4788x3411,no,2,320.6230656874314,Belize,yes,repeat,TX
2786,no,2022-01-24,male,William,Smith,williamsmith@fakeshopify.com,+1-644-317-6037x226,no,7,750.6756673193249,Yemen,yes,repeat,NJ
2787,no,2022-04-07,male,Michael,White,michaelwhite@fakeshopify.com,001-268-268-1951x76051,no,5,336.94025379211814,Thailand,no,repeat,NJ
2788,no,2022-04-18,female,Jennifer,Smith,jennifersmith@fakeshopify.com,+1-957-464-0972,yes,3,348.60794977798395,Jordan,no,repeat,OR
2789,no,2022-03-09,male,Derek,Carrillo,derekcarrillo@fakeshopify.com,478.746.5325x355,no,9,910.4317762149367,Finland,yes,repeat,MA
2790,no,2022-01-28,female,Jillian,Olson,jillianolson@fakeshopify.com,(490)754-0306x996,yes,6,484.4099166267994,Turks and Caicos Islands,no,repeat,MA
2791,no,2022-01-22,male,Joshua,Matthews,joshuamatthews@fakeshopify.com,4107165628,no,9,868.1438879325648,Slovenia,no,repeat,MA
2792,no,2022-01-22,male,Charles,Hardin,charleshardin@fakeshopify.com,+1-060-305-6690x033,no,9,828.3968160740404,Peru,no,repeat,CA
2793,yes,2022-01-08,male,Christopher,Fowler,christopherfowler@fakeshopify.com,001-964-170-0637x409,yes,8,1042.8077947395645,Maldives,yes,repeat,NY
2794,no,2022-01-14,male,Steven,Trevino,steventrevino@fakeshopify.com,2065776405,no,0,0,India,yes,new,CA
2795,yes,2022-02-16,male,Wayne,Jones,waynejones@fakeshopify.com,118.059.8395x333,no,1,327.5805117255963,Canada,yes,new,TX
2796,no,2022-01-15,female,Heather,Valenzuela,heathervalenzuela@fakeshopify.com,+1-718-557-5262,no,9,924.2189422141096,Trinidad and Tobago,no,repeat,CA
2797,no,2022-04-12,female,Jennifer,Smith,jennifersmith@fakeshopify.com,+1-456-703-8409x94601,yes,4,686.8580122133169,Azerbaijan,no,repeat,OR
2798,yes,2022-01-31,female,Amanda,Campbell,amandacampbell@fakeshopify.com,001-733-012-4050,yes,4,454.1151177752348,Suriname,no,repeat,NJ
2799,no,2022-05-01,male,Joseph,Garcia,josephgarcia@fakeshopify.com,+1-269-757-4526x75100,yes,2,328.42949499590185,Iceland,yes,repeat,MA
2800,yes,2022-01-04,male,Johnny,Cobb,johnnycobb@fakeshopify.com,3475425552,no,4,498.10668171629,Sri Lanka,yes,repeat,NJ
2801,no,2022-04-02,male,Thomas,Molina,thomasmolina@fakeshopify.com,+1-041-026-4495x05445,no,3,297.57475490056174,Cambodia,yes,repeat,NY
2802,no,2022-04-18,female,Jessica,Stein,jessicastein@fakeshopify.com,(287)882-2412x6183,no,7,428.16995235299555,Ethiopia,no,repeat,NY
2803,no,2022-03-18,male,Kevin,Hood,kevinhood@fakeshopify.com,(046)910-8494,yes,4,538.858310738342,New Caledonia,no,repeat,CA
2804,yes,2022-03-03,female,Tamara,Jensen,tamarajensen@fakeshopify.com,+1-274-153-0105,yes,4,514.7834330340471,Ireland,no,repeat,OR
2805,no,2022-01-17,male,Ryan,Stephens,ryanstephens@fakeshopify.com,527.210.2114,yes,7,777.2648769409526,British Indian Ocean Territory (Chagos Archipelago),yes,repeat,TX
2806,no,2022-04-17,female,Kathleen,Brown,kathleenbrown@fakeshopify.com,540-551-5192,no,7,592.9736606054678,Yemen,no,repeat,OR
2807,no,2022-01-06,male,Michael,Clark,michaelclark@fakeshopify.com,492.371.5460,no,6,494.9268019297576,Samoa,yes,repeat,TX
2808,no,2022-05-16,male,James,Webb,jameswebb@fakeshopify.com,(142)589-1096,no,6,342.7912993500224,Malaysia,yes,repeat,OR
2809,no,2022-02-27,female,Rachel,Villegas,rachelvillegas@fakeshopify.com,899-192-7173,yes,5,418.8724219859919,Burundi,yes,repeat,NJ
2810,no,2022-05-11,female,Christie,Smith,christiesmith@fakeshopify.com,(705)824-4088x7043,yes,5,562.2416188352965,Sierra Leone,no,repeat,OR
2811,no,2022-05-05,male,William,Campbell,williamcampbell@fakeshopify.com,779.667.5542,yes,6,556.3757157341967,India,no,repeat,MA
2812,no,2022-04-17,female,Tina,Glover,tinaglover@fakeshopify.com,(485)329-5704x348,yes,8,908.6007021050181,Haiti,no,repeat,NJ
2813,no,2022-05-09,female,Jennifer,Gilbert,jennifergilbert@fakeshopify.com,+1-738-784-7035x016,no,8,774.8719615527478,Macao,no,repeat,CA
2814,no,2022-03-14,female,Mary,Johnson,maryjohnson@fakeshopify.com,733.406.0548,yes,3,57.4068891109705,Honduras,yes,repeat,OR
2815,yes,2022-02-13,male,Wesley,Duffy,wesleyduffy@fakeshopify.com,001-394-336-2719x02255,no,4,338.1696542591242,India,yes,repeat,TX
2816,yes,2022-01-19,female,Misty,Dean,mistydean@fakeshopify.com,(671)290-1654,yes,9,1030.058721133527,Latvia,no,repeat,MA
2817,no,2022-05-17,male,Ryan,Simmons,ryansimmons@fakeshopify.com,262-023-8187x73092,no,0,0,Lao People's Democratic Republic,no,new,NY
2818,no,2022-01-22,female,Elizabeth,Collier,elizabethcollier@fakeshopify.com,001-670-623-2957,no,9,770.4771748793034,China,yes,repeat,CA
2819,no,2022-01-31,female,Rebecca,Frazier,rebeccafrazier@fakeshopify.com,993.839.7847,yes,0,0,El Salvador,no,new,OR
2820,no,2022-03-12,female,Lisa,Gross,lisagross@fakeshopify.com,+1-193-835-2410x6346,no,5,775.3772824344894,United States Minor Outlying Islands,no,repeat,OR
2821,no,2022-05-04,female,Debra,Savage,debrasavage@fakeshopify.com,(589)338-1756x34043,yes,7,699.209613636868,Guadeloupe,no,repeat,NY
2822,no,2022-04-26,male,George,Watson,georgewatson@fakeshopify.com,145.908.3946,no,9,881.9979990312365,Pakistan,no,repeat,NY
2823,no,2022-02-11,female,Monica,Watson,monicawatson@fakeshopify.com,685.568.8966,no,6,677.125488694154,Austria,no,repeat,NJ
2824,no,2022-05-16,male,Brian,Fox,brianfox@fakeshopify.com,001-441-850-6142x820,no,4,408.3014363167777,Liberia,no,repeat,TX
2825,no,2022-05-05,male,James,Mack,jamesmack@fakeshopify.com,7745677380,yes,5,605.7886210560775,Honduras,no,repeat,CA
2826,yes,2022-02-03,female,Tammy,Lyons,tammylyons@fakeshopify.com,535.707.1932x9158,yes,7,379.01863582616477,Colombia,yes,repeat,OR
2827,no,2022-04-17,female,Brittney,Hobbs,brittneyhobbs@fakeshopify.com,906.297.1540x67155,no,5,783.6201337189101,Chile,no,repeat,TX
2828,yes,2022-01-03,female,Yesenia,Anderson,yeseniaanderson@fakeshopify.com,(682)751-5508x57567,no,9,1067.0944978913742,Uzbekistan,yes,repeat,NY
2829,no,2022-04-19,male,Charles,Williamson,charleswilliamson@fakeshopify.com,761-087-2427x9156,no,8,1006.0163915462228,Eritrea,yes,repeat,TX
2830,no,2022-04-01,male,Stephen,Dunlap,stephendunlap@fakeshopify.com,(032)925-3463x66640,no,0,0,Congo,yes,new,NY
2831,no,2022-01-30,female,Angela,Wilson,angelawilson@fakeshopify.com,308-767-8082,no,8,1028.745188302625,Paraguay,yes,repeat,TX
2832,no,2022-03-18,female,Marie,Gonzalez,mariegonzalez@fakeshopify.com,3253123521,no,5,646.3750616480055,Jersey,no,repeat,NJ
2833,no,2022-05-18,female,Erica,Austin,ericaaustin@fakeshopify.com,1024859281,no,3,153.59451641680914,Switzerland,no,repeat,OR
2834,no,2022-01-12,male,Wesley,Smith,wesleysmith@fakeshopify.com,(762)613-7392,no,2,341.97737447864574,Netherlands,yes,repeat,OR
2835,no,2022-02-08,female,Sarah,Pham,sarahpham@fakeshopify.com,+1-347-041-4053x23105,yes,6,525.2485408796999,Saudi Arabia,yes,repeat,CA
2836,no,2022-01-22,male,Edwin,Mccoy,edwinmccoy@fakeshopify.com,+1-493-322-9972x78546,no,1,185.0905338592489,Greece,no,new,TX
2837,no,2022-03-17,female,Denise,Cochran,denisecochran@fakeshopify.com,(767)491-7539,yes,9,954.0961580033767,Djibouti,yes,repeat,TX
2838,yes,2022-04-29,male,Bradley,Harmon,bradleyharmon@fakeshopify.com,645-652-5284x8310,yes,0,0,Swaziland,no,new,TX
2839,yes,2022-01-05,female,Jennifer,Morrow,jennifermorrow@fakeshopify.com,139.143.1023x7257,yes,3,262.27737409862794,Myanmar,yes,repeat,TX
2840,no,2022-05-07,female,Megan,Key,megankey@fakeshopify.com,+1-414-839-9445x697,no,2,72.60943556984992,Saudi Arabia,no,repeat,NY
2841,no,2022-04-26,female,Laura,Pena,laurapena@fakeshopify.com,6878373145,yes,4,542.7386965073553,Bangladesh,no,repeat,NJ
2842,no,2022-02-01,female,Angela,Hinton,angelahinton@fakeshopify.com,(229)083-2812x78668,no,3,232.65171189964775,Namibia,no,repeat,CA
2843,no,2022-03-07,female,Angelica,Long,angelicalong@fakeshopify.com,(814)655-4222x59651,yes,8,942.0343643853723,Philippines,yes,repeat,CA
2844,no,2022-04-24,female,Taylor,Castro,taylorcastro@fakeshopify.com,+1-112-166-0293x8743,yes,7,618.9230534964872,Central African Republic,no,repeat,CA
2845,no,2022-03-01,male,Ryan,Fernandez,ryanfernandez@fakeshopify.com,001-423-244-8711x52329,no,4,352.70192077145066,Romania,no,repeat,NY
2846,no,2022-03-29,female,Mary,Miller,marymiller@fakeshopify.com,001-135-884-4794x793,no,6,593.1965191533725,Netherlands,yes,repeat,NJ
2847,yes,2022-02-14,female,Teresa,Smith,teresasmith@fakeshopify.com,+1-128-203-8177,no,2,147.51868420631482,Italy,yes,repeat,CA
2848,no,2022-04-16,male,Eric,Melton,ericmelton@fakeshopify.com,0582690785,yes,7,558.5225273375307,Cyprus,no,repeat,CA
2849,yes,2022-03-02,male,Timothy,Stewart,timothystewart@fakeshopify.com,125-510-5923x589,yes,5,664.2381997955011,Cuba,no,repeat,NJ
2850,no,2022-04-10,male,William,Reyes,williamreyes@fakeshopify.com,001-597-625-8295x6059,no,7,671.4375092049111,Jersey,yes,repeat,MA
2851,no,2022-02-21,male,Michael,Ramirez,michaelramirez@fakeshopify.com,(997)548-7397x9144,yes,1,66.31226761008584,Christmas Island,yes,new,NY
2852,yes,2022-01-03,male,Joseph,Forbes,josephforbes@fakeshopify.com,(864)069-7960x881,no,4,651.5594539231357,Malaysia,yes,repeat,MA
2853,no,2022-02-14,male,John,Mendoza,johnmendoza@fakeshopify.com,001-297-171-7139,yes,3,177.14394723655147,Marshall Islands,yes,repeat,MA
